Date,Parameter,Parameter_Category,Operating_Area,System_City,System_City_Calculated
19-Nov-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1762
20-Nov-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1597
21-Nov-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1354
22-Nov-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1301
23-Nov-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1360
24-Nov-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1329
25-Nov-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1311
26-Nov-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1288
27-Nov-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1177
28-Nov-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1108
29-Nov-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1047
30-Nov-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1035
1-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1056
2-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1099
3-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1136
4-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1206
5-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1291
6-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1264
7-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1228
8-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1251
9-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1311
10-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1351
11-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1333
12-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1330
13-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1364
14-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1340
15-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1255
16-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1264
17-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1287
18-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1341
19-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1391
20-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1430
21-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1408
22-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1280
23-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1344
24-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1388
25-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1359
26-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1188
27-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1187
28-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1194
29-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1211
30-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1320
31-Dec-11,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1429
1-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1423
2-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1283
3-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1138
4-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1163
5-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1164
6-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1141
7-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1288
8-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1255
9-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1167
10-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1212
11-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1149
12-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1079
13-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,935
14-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,968
15-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,993
16-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1004
17-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1030
18-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1064
19-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1050
20-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,940
21-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,999
22-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,830
23-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,916
24-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,950
25-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,995
26-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1031
27-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1034
28-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1015
29-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1043
30-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1161
31-Jan-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1160
1-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1152
2-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1010
3-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,949
4-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1144
5-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1198
6-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1279
7-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1283
8-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1262
9-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1216
10-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1220
11-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1257
12-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1298
13-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1320
14-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1342
15-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1335
16-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1275
17-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1213
18-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1135
19-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1040
20-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1118
21-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1183
22-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1220
23-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1203
24-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1304
25-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1315
26-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1097
27-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1177
28-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1220
29-Feb-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1202
1-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1076
2-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1001
3-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,957
4-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,978
5-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1071
6-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1150
7-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1214
8-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1249
9-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1355
10-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1396
11-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1412
12-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1506
13-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1506
14-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1441
15-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1343
16-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1169
17-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1141
18-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1152
19-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1191
20-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1248
21-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1230
22-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1200
23-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1213
24-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1319
25-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1369
26-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1383
27-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1389
28-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1263
29-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1205
30-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1112
31-Mar-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1229
1-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1552
2-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1672
3-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1691
4-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1804
5-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1632
6-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1636
7-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1822
8-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1921
9-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1879
10-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1929
11-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1997
12-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1929
13-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1747
14-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1949
15-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2069
16-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2156
17-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2105
18-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2019
19-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1950
20-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1999
21-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2213
22-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2214
23-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2143
24-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1917
25-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1949
26-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1827
27-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1817
28-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2202
29-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2235
30-Apr-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2207
1-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2310
2-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2243
3-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2197
4-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2172
5-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2194
6-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2298
7-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2296
8-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2249
9-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2323
10-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2244
11-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2280
12-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2394
13-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2268
14-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2327
15-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2391
16-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2399
17-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2283
18-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2341
19-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2455
20-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2465
21-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2426
22-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2404
23-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2467
24-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2555
25-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2571
26-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2594
27-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2534
28-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2562
29-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2497
30-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2617
31-May-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2605
1-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2549
2-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2692
3-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2758
4-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2775
5-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2709
6-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2571
7-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2444
8-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2375
9-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2480
10-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2514
11-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2509
12-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2380
13-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2393
14-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2412
15-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2497
16-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2643
17-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2690
18-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2702
19-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2633
20-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2496
21-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2357
22-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2354
23-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2480
24-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2589
25-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2642
26-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2455
27-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2393
28-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2339
29-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2312
30-Jun-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2422
1-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2449
2-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2517
3-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2522
4-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2496
5-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2448
6-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2414
7-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2420
8-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2428
9-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2383
10-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2368
11-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2416
12-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2429
13-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2463
14-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2624
15-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2638
16-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2672
17-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2733
18-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2720
19-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2768
20-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2911
21-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3015
22-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2953
23-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2907
24-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2900
25-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2936
26-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3053
27-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2993
28-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3006
29-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3014
30-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2962
31-Jul-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2901
1-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2893
2-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3040
3-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3040
4-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2967
5-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2886
6-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2844
7-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2847
8-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2903
9-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2942
10-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2970
11-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2977
12-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3052
13-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3041
14-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3021
15-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2990
16-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3029
17-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3019
18-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2868
19-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2725
20-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2647
21-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2567
22-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2512
23-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2507
24-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2517
25-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2649
26-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2644
27-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2554
28-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2456
29-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2430
30-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2388
31-Aug-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2414
1-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2527
2-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2504
3-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2537
4-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2425
5-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2450
6-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2373
7-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2379
8-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2544
9-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2514
10-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2469
11-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2431
12-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2406
13-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2320
14-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2299
15-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2490
16-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2435
17-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2397
18-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2430
19-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2464
20-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2386
21-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2360
22-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2504
23-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2488
24-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2685
25-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2653
26-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2645
27-Sep-12,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2542
